,Recall,PositiveRating,PerfRatio,Impact,Asian,Black,White,5_o_Clock_Shadow,Bald,Bangs,Blond_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,Male,Mustache,No_Beard,Sideburns,Wearing_Hat,Wearing_Lipstick,Wearing_Necktie,Young,top,right,bottom,left,Old,Masculine,Baby-faced,Competent,Attractive,Energetic,Well-groomed,Intelligent,Honest,Generous,Trustworthy,Confident,Rich,Dominant,NewsID,Market % of US,% Af-Am,% Hispanic,% Asian
Alicia Garcia KOTA,0.74,0.536036036,3.22,40,-5.73545150982117,-10.0049820688544,1.62190943301872,-13.2907346939601,-22.0092644187202,-0.004638992575598,-7.26010367167058,-4.1381101017415,-4.67409218789214,-4.53904654652667,-9.4876167483353,-14.7886759587005,-12.785038481848,-1.18163665296128,-6.24729868418654,-13.8254236895699,9.35667680242885,-13.693823401863,-5.07227515188894,0.052374391919547,-10.4215984945623,1.42503273147141,19,266,242,43,-0.135668700629292,-0.502013647165893,0.429382706959892,-0.192741002532302,-0.223795848562347,-0.063513137197859,-0.143534179395214,-0.000739885037563,0.068023972277642,0.043578206720868,0.01412116323333,-0.299749774686903,-0.160981777163801,-0.361584295238732,2,0.09%,2.01%,2.97%,0.77%
Alicia Richards WHTM,0.63,0.62,5.31,39,-8.15114073218927,-10.3296491268194,4.99903570997113,-12.9402932287487,-15.880292211241,2.61375264851766,-4.52436427884153,-7.57870829734099,-5.82972193350912,-6.40078568426618,-11.2559767412577,-14.5555278663618,-11.1286637063119,-0.803942604935994,-6.27174381688258,-15.8880596055895,8.24566005454634,-12.6532180290979,-4.95244588831386,0.417844441090694,-9.75234548188261,0.782849211230912,19,266,242,43,-0.129915976245004,-0.203932827744955,0.108560111537,-0.175893957424694,-0.12556322256691,-0.008973115063993,-0.05600523743363,-0.026700052572518,0.008080588739401,-0.027832948764947,0.02986102385369,-0.115949383084876,-0.065499285056711,-0.145546724396528,2,0.62%,5.70%,5.32%,1.51%
Alicia Smith WXYZ,0.495049505,0.6,4.29,30,-4.17239685495557,-7.80915308767117,0.92422573347279,-11.9356510725623,-18.1132906796732,0.869495656152255,-6.30074813169363,-4.11678422456036,-6.4637088100491,-5.97337320180818,-7.94665027284317,-12.2526798642999,-11.5846395021114,3.97590258961128,-8.35454588691227,-12.1770349541168,8.13798930025646,-11.0631910273474,-4.32886579423121,4.82482427018124,-10.81395066135,1.55069381533519,19,266,242,43,-0.318767393523834,-0.309304566485349,0.45525617350748,-0.193419450534366,0.059175746729069,0.278216944443957,-0.022555393563206,-0.050474719201699,0.049461175960156,0.099731249423466,0.044693978379406,-0.042414329306408,-0.182384675369626,-0.171313454231813,2,1.61%,21.44%,3.18%,3.50%
Alicia Vitarelli WPVI,0.5523997002,0.5917338971,4.2,33,-4.46427318592653,-5.75496353558128,0.521892325326478,-10.4474166549244,-17.4105100513908,-2.61387857075998,-7.93450187801591,-3.6587287029073,-5.18895545389827,-4.27583611330397,-11.7970664248974,-13.3629147382819,-11.3860814538555,2.92054740267424,-9.73119247175686,-13.4041098200285,8.39129314923211,-10.290149327044,-5.84185723426594,4.27205519874787,-10.398773459027,1.90321393899188,36,262,222,77,-0.335944705790152,-0.109837708126077,0.194934787165611,-0.159090343075312,0.045683813822833,0.348884605960699,-0.084925874364626,-0.076973209499699,-0.106627773033507,0.054926325808763,-0.138251727067978,0.082385569158224,-0.141246443492615,-0.026927299363668,2,2.60%,19.00%,8.27%,4.51%
Alison Rosati WMAQ,0.69,0.64,9.21,44,-7.44418665914592,-7.3076826594828,5.38180506340199,-13.2198083103573,-17.7666018962762,1.07180734452116,1.9696868496329,-8.97922218940678,-6.20194344281219,-4.61194223726607,-5.07025592993998,-13.2674919859367,-4.60390380882072,-1.63787773825204,-8.02996078302914,-12.0076299173816,8.11565128525543,-12.3390860683355,-5.93908687968528,-0.744152405744201,-12.263785255293,-2.14876464822531,19,266,242,43,0.335584872483575,-0.413806339066941,0.087471453380318,-0.054548157523725,-0.1117759312849,0.094665436814454,-0.048145173514521,0.110318263518747,0.085930610764727,0.062509733079796,0.109877979422399,-0.132394371818077,0.018947318450269,-0.177914888641923,2,3.06%,17.35%,15.19%,5.69%
Allen Martin KPIX,0.37,0.56,2.93,21,-5.82875432288923,-5.0492006054775,2.74723330211738,-4.4050806252859,-2.20441240345015,-9.17018694190857,-7.60109966414741,-2.94979573686917,-1.03304664653091,0.048411865937751,-4.92429811992684,-8.7987846212594,0.728026879950024,-12.7424096453028,13.0185008980367,-8.30178944556248,5.21206089660143,-8.95847784978858,-7.08334481557368,-12.2621053635508,1.56770910400336,-4.83263236574638,19,291,242,68,0.009834713659387,0.038480263334638,0.059403741903894,0.063396050504237,0.098739890114249,-0.025013626594937,-0.016697293208702,-0.053056423589897,0.007246602540061,0.082688120511331,0.023026209093824,0.068808908606794,0.072330630872607,-0.005286635469295,2,2.18%,7.50%,17.19%,21.97%
Allison Alexander KVOA,0.3467981801,0.5434509345,2.86,19,-7.66015160505582,-5.32129192768051,1.79684704353669,-11.795270423088,-13.7014095787731,-7.41120151844322,-6.69588236072127,-9.19915295190489,-6.25737821650947,-7.51999164876629,-11.4388395675015,-14.5530216774919,-9.52269989091776,-1.81660343791047,-8.01184016626761,-15.5356065918744,10.0037244968116,-13.504508642019,-9.03745568261677,-0.256104501355414,-8.73382680275642,3.08041629059792,36,262,222,77,-0.355001335943411,0.037742531246547,0.231291682164237,-0.141409041593995,0.182729175800129,0.425189282618,0.020222473171039,-0.131273263080545,-0.057852477243396,-0.089745604879336,-0.011476812343819,0.174370087993727,-0.176182905520221,0.123070600946318,2,0.38%,1.07%,2.99%,1.38%
Allison Latos WSOC,0.5518052014,0.6532928762,5.24,36,-8.23878393701405,-6.13879231272684,3.1289383805419,-8.51137814955488,-10.6434864184354,-1.36236933949469,0.467082890034184,-7.18258307892064,-6.64443905105406,-5.55725057905008,-8.6755083665838,-11.4736706928163,-7.81421216833651,-0.95122982065652,-7.64715443538604,-10.1510274089361,6.85629102331007,-9.36864609070155,-4.15086140011267,-0.007886794329011,-9.11821496897178,1.32546024625977,36,262,222,77,-0.128989889102103,-0.119348821099759,0.22726724064194,-0.127014972570054,0.019806029676316,0.236524006031595,0.013268918297155,-0.032578052261454,0.083378220147238,0.065045091071096,0.083351813693857,0.08259973055999,-0.123642089897136,-0.015543218866159,2,1.00%,20.56%,6.13%,2.44%
Allison Seymour WTTG,0.5971428571,0.7416267943,9.12,44,-2.39582210057746,-2.67792810195853,-4.20650609403117,-13.2467235140274,-18.0694811214577,1.83242324383415,-8.00945862012648,-2.44569446884411,-2.66355727376194,-3.15640529443033,-7.77962607582886,-13.406156648746,-9.06503607347492,3.04903780572935,-7.96575496237399,-13.1703855922215,8.82829846671947,-16.1108347196556,-4.27947129963062,3.6523538097633,-10.5338235450757,1.91153612199104,36,262,222,77,-0.445112152899262,-0.322536789595766,0.602045960790885,-0.3623188846017,-0.042116497795311,0.343239768787125,0.053797279667784,-0.294290279729989,-0.041884931660263,0.00238227839455,-0.042360714561962,-0.006858714277041,-0.277932925057019,-0.072271454858769,2,2.12%,24.75%,9.71%,8.04%
Allyson Floyd WPDE,0.7253025196,0.7377880346,7.16,54,-8.44949470635963,-7.77273142054387,3.675480859739,-9.18675640904352,-12.1777124952616,4.29516983439975,2.76916886033674,-8.88815034869376,-9.73112069885829,-9.4034782924405,-9.70189253746382,-11.3006791608795,-8.2001685608208,-1.91487189235808,-6.031676651996,-11.6949079322673,7.41587510723798,-11.3783802603084,-6.23096968783145,-0.955140871696441,-9.88293537706099,0.748801901402614,19,266,242,43,0.014985967726831,0.04523204721635,-0.066984850868242,-0.086254763297835,0.127430166392285,0.345111258068699,-0.049425517801704,0.030675908617362,0.034975905934317,-0.025685394652776,0.054963357829061,0.121169118121199,-0.100529321689938,0.053763485916468,2,0.25%,1.70%,1.14%,1.41%
Aloha Taylor KSWB,0.7176667066,0.5712908221,3.57,41,-2.09628218958459,-3.3066317102259,0.467535819430117,-10.4341279231118,-15.2614412606296,-5.46606212223482,-4.66427570647743,-3.98208650190437,-5.01133762730423,-4.94924221315806,-7.79316202564252,-8.7983006077322,-11.2442875117629,1.13915710265811,-7.45255058207403,-9.4198224576356,6.3867162349606,-7.79025445329614,-5.97598165048233,2.41824138826499,-11.0238161993617,1.64232947198792,19,266,242,43,-0.237144384352741,-0.285622627784983,0.246941370004424,-0.236855731739681,-0.109092236907592,0.177935836500622,-0.096458222778832,0.009793802523313,-0.021624919572057,0.125433304805817,-0.056575100737275,-0.080165241631647,-0.117827710763811,-0.118089062754015,1,0.93%,6.00%,24.74%,10.61%
Alycia Lane KNBC,0.355278,0.571885,3.81,20,-7.97965420204631,-5.21106746187893,3.08776977164873,-9.59186160253852,-18.4655008392253,-8.47907351175502,-6.9276005405414,-5.41682363700354,-7.58944128909515,-7.58227124193146,-8.43609694634183,-14.6716206068165,-10.6337601559023,-2.21056843997581,-6.34033860803332,-14.1764113131232,8.39917268653358,-12.2381028091433,-7.35788826270696,-1.00885075479859,-9.66529806554299,3.29854353023568,19,266,242,43,-0.463491202849329,-0.114796671620651,0.203782446107732,-0.078257130452767,0.089362572431532,0.356899967276996,0.111769495726792,0.035930706349541,-0.081126898148866,-0.049936215532982,-0.095614910969542,0.166535555297595,-0.033861922349766,0.000607662597953,2,4.85%,8.73%,34.89%,13.40%
Ama Daetz KGO,0.3234421365,0.5779816514,5.73,19,-4.52901205429641,-2.85315232902539,-0.39447917669857,-10.687201244259,-15.5573310617895,-3.89673998213093,-6.46580706594222,-4.09758305666541,-5.03609695064236,-5.98698865220677,-8.80644334958223,-12.9670245278513,-11.6899481634107,1.89199443794838,-7.88802827052151,-11.8160164992283,8.99186420350779,-13.3828257651818,-4.56404619640003,3.09410460110651,-9.71173745222113,4.86201460380936,36,262,222,77,-0.417785715661951,-0.05829754916721,0.284456158430457,-0.311236171796945,0.055144466281129,0.577676537924453,0.061901520066458,-0.226561180299437,-0.111659327500311,0.004402774829423,-0.102932879824008,0.159698208667538,-0.273342248606832,0.058186123661067,2,2.18%,7.50%,17.19%,21.97%
Amanda Crawford KETV,0.4236111111,0.6010928962,5.24,25,-6.54042583171292,-5.21902278985291,1.97678747527003,-12.9164939765228,-15.1812344422281,-7.00001167536482,-3.12258757980842,-7.00453305785339,-4.61945789292945,-5.02001563687106,-7.64752251818624,-17.5990423905164,-9.9012416225153,0.776291211230199,-8.00942592177696,-15.1988490156413,8.95205145347489,-13.3196847693632,-6.30255097693238,2.40064397653116,-11.5370421181155,1.633016522133,36,262,222,77,-0.254626022870686,-0.262560845763243,0.33708621377049,-0.176778892566695,-0.055756170211954,0.181753817828443,0.024126729807231,-0.063501253157122,-0.02549875910433,-0.060046187785349,-0.040645179048479,-0.145121336221104,-0.213673292780119,-0.192059964945082,2,0.36%,1.69%,2.54%,0.89%
Amanda Hall WINK,0.322815534,0.5714285714,4.22,18,-9.56824152950088,-5.14997503780016,3.83872715922706,-11.3982431685442,-8.097998807787,-5.59783787655351,2.40851304865658,-4.59934131895365,-6.19084522312075,-6.95057913754871,-8.29730497255188,-13.5164104598282,-6.7636628283499,1.04181075602564,-6.50397576719542,-15.1816916654857,9.24757230573827,-12.4252048297978,-6.20272106857134,1.79885051909089,-9.6494765067573,3.09344430099281,36,262,222,77,-0.132702202778674,-0.047911612268772,0.178700079280038,-0.0295015378505,0.152370987641734,0.252596291114961,0.166915867296257,0.005695460971704,0.122925191338799,0.053638659337206,0.122769771069752,0.117412894992106,-0.057662573108137,0.016184373504412,2,0.45%,6.62%,14.21%,1.33%
Amanda Taylor KWTV,0.7541544928,0.6408651862,5.43,48,-4.45344901019505,-5.87808087347533,2.40071947857116,-8.34439969543203,-13.6732594435058,-5.29683884016861,-2.1400961202895,-2.66634307259041,-5.74381691624495,-5.73071516696034,-6.72716809561821,-11.3333665367264,-8.09624876918642,2.10656884645563,-6.73607179096261,-12.3342777194179,7.07522764595319,-11.0958992327995,-4.58396217412144,3.13461282818704,-7.32571799414476,2.9581090064822,19,266,242,43,-0.314537711094804,-0.342060451730916,0.451793132922934,-0.113537883574618,-0.037185772940233,0.100407144852411,-0.024984843536264,0.045942993485302,0.162567142164652,0.238556423151859,0.137045795532924,-0.207521476105855,-0.181106645170781,-0.289730729715995,2,0.63%,8.72%,7.75%,2.21%
Amanda Venegas KFSN,0.4389436362,0.5633326337,3.03,25,-1.56159390459609,-4.42039181452261,0.252840431426476,-9.64055607268797,-13.6812309162108,-5.45976610100479,-4.9793192168391,-1.35040324676519,-8.36307082263627,-7.89184457672219,-6.79916668588155,-15.4364102680119,-10.7769225979855,1.02936348994359,-6.85098479094502,-16.911684369274,10.5062111889909,-13.2939663303715,-4.88698798827969,2.04925848842609,-7.89356285326462,5.01965083760311,36,262,222,77,-0.319118427248297,-0.365317420943827,0.238879785746863,-0.260918953194028,-0.075427351432907,0.244689236199146,-0.138784554662361,-0.062056887010119,0.043196271094358,0.027480113081965,0.034662870465683,-0.124739815776057,-0.246080637260876,-0.264640110091712,2,0.50%,4.72%,46.18%,6.21%
Amber Rupinta WTVD,0.5286881508,0.6890082675,13.24,36,-6.40142293032465,-5.11424404903536,2.77082498522369,-9.50434448182662,-15.2451285229178,-5.58265281092639,-2.59742457426151,-5.53328208842908,-5.42500766093845,-5.60125890457427,-10.625489827855,-15.756420514133,-9.10883816538586,0.245644276286384,-8.73001690402453,-17.4714454801841,8.26071031411717,-11.3667776334312,-5.09544729840145,1.45873139808059,-9.4655625320067,2.92080804572875,36,262,222,77,-0.480659230079744,-0.220251894613921,0.433564176820665,-0.159385835207558,0.093684866932477,0.328785386131521,0.052211937632117,-0.11030729085228,0.030962477828899,-0.023872803337323,0.005858553105522,0.018161922179391,-0.159475083468311,-0.109685204300317,3,1.01%,27.90%,7.01%,2.96%
Amber Sullins ABC15,0.4765258216,0.6600985222,6.38,31,-7.40561543820959,-8.278013180224,3.09688078066691,-12.3218565398833,-14.9580684976518,0.503324912811963,-2.00422820103941,-8.95832531329136,-6.97721337616886,-7.82241400402394,-9.97062171161543,-10.5891045511272,-10.487790724551,-0.567818105607211,-8.7138700392784,-11.595446688637,7.56958587995652,-10.2923560816043,-4.43043902268009,0.647691685282435,-10.5309446509414,0.910849552191839,19,291,242,68,-0.122024375999501,-0.033680710087447,0.169934368601048,-0.184148778420042,0.106094902601853,0.198581308934565,-0.083351698458685,-0.061293455136648,0.097545675367063,0.114843730937706,0.125982075318577,0.014225970009211,-0.161324778815032,-0.039024564785693,1,1.60%,5.36%,6.78%,8.56%
Amity Addrisi KBAK_KBFX,0.4224570271,0.498443594,2.33,21,-10.1570524429663,-9.2275263183226,5.59804101725774,-12.0023354298816,-13.5617475455439,-5.56319755910667,-2.11350203911266,-6.45932755720441,-7.86421686594386,-7.9975194463082,-7.48218157834808,-10.6887851550193,-11.6206180677395,1.97495612602881,-9.70428011742222,-11.03279467356,8.87426268839766,-11.3999642828109,-4.7871384610442,3.14280463446796,-10.1400421808649,4.68511885163076,19,266,242,43,-0.334984016250907,-0.018618248829516,0.16744043408057,-0.217336531191407,-0.050692016537449,0.20612945646917,-0.101957268151484,-0.103961804304521,-0.107423944044183,-0.076482492223686,-0.078992459507217,0.005610564103823,-0.198828880011593,0.052957431876671,2,0.20%,37.47%,4.52%,1.88%
Amy Fadool CSN_Philadelphia,0.6322957198,0.5138461538,3.41,32,-4.60010253528264,-5.71620563376523,3.77190283127815,-12.0235661899548,-12.0113345828492,-0.709551830118099,3.05053652556775,-8.45147202917346,-7.89221588673849,-7.33878086943815,-7.41093448358141,-14.9679989202793,-7.87773868562406,-0.698236218725566,-7.68904351085095,-15.48644339989,8.42003961494379,-13.759346284954,-6.83798203454513,0.671420078798243,-10.3987442487563,0.686405048481315,36,262,222,77,0.146226693227929,-0.010151060523499,-0.11805132658205,-0.044858006728183,-0.008234350958039,0.100546042243326,-0.068071580544719,-0.036294654567343,0.047630001865735,0.021734480263227,0.058842997475198,-0.028999057661528,-0.070153764572024,0.011094788260484,1,2.60%,19.00%,8.27%,4.51%
Amy Kaufeldt WOFL,0.54,0.67,5.82,36,-7.33892622793345,-6.05562077406326,3.73045405986873,-9.75585269261601,-13.9364987779782,-5.07726189419417,-0.185012759926337,-7.02127946062186,-7.49710189417581,-7.20166431988589,-5.31913648280546,-10.1148106388396,-9.11535189560213,-1.04656091264461,-5.35334965021229,-9.83739886560827,6.90749660536019,-9.33355422787982,-6.89538090875127,-0.391162001463498,-9.49875743931556,1.77066382179849,36,262,222,77,-0.033277557939505,-0.094606366678672,-0.057938686707894,0.000731481271451,0.122931143912155,0.172146036990917,-0.065428028978815,0.122773196355088,0.196785336608023,0.202756957648182,0.220136921242565,-0.012536885237566,-0.086023858624455,-0.13525921857146,2,1.29%,15.05%,2.98%,1.62%
Amy Murphy ABC15,0.4130434783,0.5263157895,2.38,22,-8.61744853451502,-6.48611951145646,2.08637471484087,-13.6328009790006,-17.6259114771615,0.938595196754704,-2.22280654922585,-7.37403453394306,-5.62341999954246,-5.56710856143921,-6.98194159059696,-13.4542651504599,-9.95773083072275,1.11656185555676,-9.72736827245937,-13.3224798761395,8.68243049439261,-11.1008015828171,-0.913040579814749,1.90927983379564,-12.9263716893377,0.501914425913858,36,262,222,77,-0.344858180552044,0.111494438369147,0.134813923873453,-0.183543532680964,0.13978355574126,0.391275186186535,-0.024232304006913,-0.092457732824908,-0.117036710659013,-0.080293127200405,-0.162222133702873,0.242892914033679,-0.091818693168801,0.190901603159055,1,1.60%,5.36%,6.78%,8.56%
Amy Watson WTVF,0.71,0.66,5.86,47,-6.81999038688619,-8.5640990893246,4.18619423962076,-13.2074331270575,-11.5765599412899,4.29842897116238,2.70687980426202,-8.32822931899971,-8.29831886684642,-8.69623895698566,-5.85702309550806,-13.4366040279482,-5.44611649561523,1.24007364386286,-7.11683069297329,-15.3949081163762,9.45867275338136,-15.0807573982606,-6.36123618248796,2.06204031384502,-10.5017899846599,0.66935295412611,19,291,242,68,-0.124615528552346,-0.211418385163922,0.247527443769873,-0.094402541635611,0.055827504928833,0.223336072964268,0.079121824618899,0.07272581030127,0.070459852956354,0.01241489612257,0.083460292671303,-0.106927879239703,-0.041904543589745,-0.101486870057988,2,0.88%,13.03%,4.37%,1.67%
Amy Wood WSPA,0.6831530139,0.6447963801,4.6,44,-6.76028648929322,-6.43010911052496,4.82370677066032,-10.6771694271853,-8.27368882780718,2.69613614472565,0.948264041688342,-6.7951517687591,-6.07635446244446,-6.3533463407406,-8.42412296249212,-9.53055752022375,-6.58012060321838,2.38243803142164,-7.49648915336286,-14.3200313523298,7.77933086346795,-12.4190964259053,-9.04155827993367,4.13393469773669,-7.07326821699903,-1.3156370611706,36,262,222,77,0.035414756892306,-0.371869282954464,0.203870047793507,-0.206450034272901,-0.149942899948595,0.168878158047643,-0.114634102007464,0.0118433109004,0.088035573551029,0.030973348750642,0.058924528630473,-0.270819349900806,-0.194925279786909,-0.230966733530526,2,0.74%,13.66%,4.07%,1.12%
Ana Cabrera KMGH,0.292571641,0.4575818604,3.13,13,-5.57200976799772,-4.34500169967056,2.36291501748182,-11.0297876638351,-12.3067756242204,-4.9274457648234,-4.43674980653964,-5.23289290353183,-5.83052509358639,-6.21372793511679,-9.74683398762266,-10.5696797608911,-10.6146868590735,-0.087442973898754,-7.60865198114286,-10.5796998386813,8.59929741830526,-9.44403205717152,-4.55330863269935,0.965490870275907,-9.79878143518203,2.26286750495183,36,262,222,77,-0.37176121112044,-0.296466927900635,0.320717929980325,-0.277865135844931,-0.064080324795736,0.196264657393779,-0.065953902675773,-0.102299229954777,0.062290786181226,0.138906647442966,0.055623006589551,-0.065877422172083,-0.208589422048497,-0.160818923729085,2,1.38%,4.38%,15.55%,2.77%
Andre Bernier WJW,0.7922705314,0.6493902439,4.63,51,-7.74961242168423,-4.60167541075246,3.93461165355106,-0.550126446125529,-1.75855254650207,-7.63650965195476,-2.77639170916388,-6.76129965005557,-4.94764293535343,-4.0771255168934,-11.8697030418396,-3.59905321902876,-2.00193141567643,-10.9887431953967,9.52675119148693,-3.69011594355041,1.17583557538324,-3.76524922979346,-6.37642079286684,-8.98657914849477,-1.44316314220375,0.383349529988052,36,262,222,77,-0.058185502739633,0.06313531815431,-0.231575899785479,0.005844383275134,0.110919339997738,0.350261003349057,0.061988850934762,0.054785551693678,-0.052767464817791,-0.039821523590555,-0.02170827769337,0.140870118793622,-0.000227188047901,0.081662700904321,1,1.29%,13.31%,16.97%,2.85%
Andrea Lindenberg WVTM,0.6640776699,0.5526315789,3.86,37,-4.99157788879891,-3.75284953835704,3.64245005284349,-12.3214975144486,-9.2483861067904,-2.70629458268666,1.91873267581263,-7.69299023129992,-5.85473075360308,-6.19367866252166,-9.80265465291486,-13.9557036136783,-4.69555850674524,0.646953556302861,-7.75095092378745,-15.2178607211122,8.46204822378799,-11.5746334288021,-5.46200287853922,1.01607723172093,-10.0594088171593,1.4572907733322,36,262,222,77,0.070937565758823,-0.388636352289779,0.204141339626223,-0.141231721180523,-0.021519440105783,0.202222716660133,-0.034356162050898,0.021780182826193,0.182748237199691,0.08847290506412,0.125789687042946,-0.172647298253503,-0.13289315166683,-0.25228257303483,2,0.63%,12.33%,22.47%,8.99%
Andrea Roane WUSA,0.7350096712,0.6894736842,6.09,51,-2.90351551285956,-0.519066379495203,-4.56636721881539,-8.67846949885486,-11.0808050616143,-5.47982807470738,-8.34412419512253,-5.35850839184085,-1.65490776431513,-2.25293934962473,-6.9289888949385,-10.2517917843961,-7.12355441180189,0.44995235996489,-5.04584077050998,-9.96113057154271,6.67808370138585,-11.1420146486304,-7.02487794973645,1.58316556287087,-6.72169689500738,-0.314283819799744,19,266,242,43,-0.109606719751308,-0.259404297980671,0.196342712987237,-0.194454242315421,-0.087321202472151,0.270753692915848,0.009808228194887,-0.15166305252707,0.106820187080367,0.053023494925266,0.086510268299887,0.006894220639598,-0.237518262707099,-0.127942888758457,2,2.12%,24.75%,9.71%,8.04%
Andrew Douglas WMC,0.6492568766,0.5859321727,5.04,38,-8.15276738767992,-8.08480389833797,5.71485692839488,-3.47121023894885,-7.36671626165699,-8.28011811590705,-6.21147989600162,-3.74436888164781,-4.11549971173948,-4.31467279032978,-9.78665215535109,-6.95369713017424,-4.14697396321125,-9.06853978716777,5.8462525855741,-8.87541643790215,3.79589127466336,-7.93929857907331,-5.64336436181492,-8.06640800647037,-1.21719290908754,1.25074735785396,36,262,222,77,-0.213192082505917,-0.052730762916785,0.107950841167545,-0.143965995056807,-0.040742544351533,0.086993369881895,-0.066134270014317,-0.113441051143121,-0.104257520252797,-0.127140657964678,-0.141478607662213,-0.016001129744196,-0.138435715030477,-0.043807233840282,2,0.58%,12.28%,2.95%,1.37%
Andrew Freiden WWBT,0.8046875,0.7774219567,12.38,63,-6.95493340763738,-5.78035335070052,4.43884041733038,-2.98095960584961,-0.981522593198662,-9.54813491281457,-8.19878010489496,-3.70905482572475,-1.75893946811573,-2.08079314493244,8.92239685622402,-5.31557851013015,-2.49195883482318,-12.2922857078707,8.76799111295272,-7.20780562070954,3.11734495391626,-6.71363923645747,-3.75173202681001,-11.413729406446,-1.11893763013183,-1.83150509613381,36,262,222,77,-0.148735861545189,-0.034172695505105,-0.198248452283402,0.153989777600521,0.017527398917623,0.173246329377909,0.011240317015782,0.212373362697769,-0.015049440728476,-0.088989607897576,-0.087092234940667,0.041440240767137,-0.008726704556025,-0.053992286114117,1,0.48%,29.69%,3.82%,2.70%
